3978,30
4453.1299,0.0000,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699
4442.7998,0.0000,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898
4425.3501,0.0000,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699
4401.9302,0.0000,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700
4363.3701,0.0000,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998
4354.4702,0.0000,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100
4353.8501,0.0000,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500
4362.7300,0.0000,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302
4349.7100,0.0000,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201
4337.9702,0.0000,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301,4274.6699,4268.0898,4273.6699,4283.7700,4274.7998,4257.2100,4243.7500,4259.4302,4281.1201,4274.7202
